"method","arm","dataset","sample.size","effect_size","truth.model","time.seconds","timed.out","stalled"
"MR-GGI","truth",305,50,"small","M4",0.00370097160339355,FALSE,FALSE
"MR-GGI","truth",306,150,"small","M0.1",0.00187087059020996,FALSE,FALSE
"MR-GGI","truth",307,150,"small","M1.1",0.013768196105957,FALSE,FALSE
"MR-GGI","truth",308,150,"small","M2.1",0.0617551803588867,FALSE,FALSE
"MR-GGI","truth",309,150,"small","M3",0.00307822227478027,FALSE,FALSE
"MR-GGI","truth",310,150,"small","M4",0.17113184928894,FALSE,FALSE
"MR-GGI","truth",311,300,"small","M0.1",0.118950128555298,FALSE,FALSE
"MR-GGI","truth",312,300,"small","M1.1",0.237160205841064,FALSE,FALSE
"MR-GGI","truth",313,300,"small","M2.1",0.0116958618164062,FALSE,FALSE
"MR-GGI","truth",314,300,"small","M3",0.00374698638916016,FALSE,FALSE
"MR-GGI","truth",315,300,"small","M4",0.272307157516479,FALSE,FALSE
"MR-GGI","truth",316,670,"small","M0.1",0.0215549468994141,FALSE,FALSE
"MR-GGI","truth",317,670,"small","M1.1",0.451205015182495,FALSE,FALSE
"MR-GGI","truth",318,670,"small","M2.1",0.108067035675049,FALSE,FALSE
"MR-GGI","truth",319,670,"small","M3",0.00761914253234863,FALSE,FALSE
"MR-GGI","truth",320,670,"small","M4",0.0285038948059082,FALSE,FALSE
"MR-GGI","truth",321,1000,"small","M0.1",0.00806283950805664,FALSE,FALSE
"MR-GGI","truth",322,1000,"small","M1.1",0.152133941650391,FALSE,FALSE
"MR-GGI","truth",323,1000,"small","M2.1",0.0939149856567383,FALSE,FALSE
"MR-GGI","truth",324,1000,"small","M3",0.19738507270813,FALSE,FALSE
"MR-GGI","truth",325,1000,"small","M4",0.210088014602661,FALSE,FALSE
"MR-GGI","truth",326,50,"medium","M0.1",0.0220711231231689,FALSE,FALSE
"MR-GGI","truth",327,50,"medium","M1.1",0.232182025909424,FALSE,FALSE
"MR-GGI","truth",328,50,"medium","M2.1",0.119484901428223,FALSE,FALSE
"MR-GGI","truth",329,50,"medium","M3",0.0665469169616699,FALSE,FALSE
"MR-GGI","truth",330,50,"medium","M4",0.254416942596436,FALSE,FALSE
"MR-GGI","truth",331,150,"medium","M0.1",0.00292491912841797,FALSE,FALSE
"MR-GGI","truth",332,150,"medium","M1.1",0.042557954788208,FALSE,FALSE
"MR-GGI","truth",333,150,"medium","M2.1",0.339475870132446,FALSE,FALSE
"MR-GGI","truth",334,150,"medium","M3",0.00535202026367188,FALSE,FALSE
"MR-GGI","truth",335,150,"medium","M4",0.0435619354248047,FALSE,FALSE
"MR-GGI","truth",336,300,"medium","M0.1",0.00362801551818848,FALSE,FALSE
"MR-GGI","truth",337,300,"medium","M1.1",0.153944969177246,FALSE,FALSE
"MR-GGI","truth",338,300,"medium","M2.1",0.0844478607177734,FALSE,FALSE
"MR-GGI","truth",339,300,"medium","M3",0.0217220783233643,FALSE,FALSE
"MR-GGI","truth",340,300,"medium","M4",0.195775985717773,FALSE,FALSE
"MR-GGI","truth",341,670,"medium","M0.1",0.00685596466064453,FALSE,FALSE
"MR-GGI","truth",342,670,"medium","M1.1",0.286246061325073,FALSE,FALSE
"MR-GGI","truth",343,670,"medium","M2.1",0.0744640827178955,FALSE,FALSE
"MR-GGI","truth",344,670,"medium","M3",0.0509119033813477,FALSE,FALSE
"MR-GGI","truth",345,670,"medium","M4",0.234119176864624,FALSE,FALSE
"MR-GGI","truth",346,1000,"medium","M0.1",0.0102629661560059,FALSE,FALSE
"MR-GGI","truth",347,1000,"medium","M1.1",0.187678098678589,FALSE,FALSE
"MR-GGI","truth",348,1000,"medium","M2.1",0.253831148147583,FALSE,FALSE
"MR-GGI","truth",349,1000,"medium","M3",0.225288867950439,FALSE,FALSE
"MR-GGI","truth",350,1000,"medium","M4",0.120951890945435,FALSE,FALSE
"MR-GGI","truth",351,50,"large","M0.1",0.00353789329528809,FALSE,FALSE
"MR-GGI","truth",352,50,"large","M1.1",0.0292541980743408,FALSE,FALSE
"MR-GGI","truth",353,50,"large","M2.1",0.084827184677124,FALSE,FALSE
"MR-GGI","truth",354,50,"large","M3",0.00421905517578125,FALSE,FALSE
"MR-GGI","truth",355,50,"large","M4",0.193211078643799,FALSE,FALSE
"MR-GGI","truth",356,150,"large","M0.1",0.251948118209839,FALSE,FALSE
"MR-GGI","truth",357,150,"large","M1.1",0.126073837280273,FALSE,FALSE
"MR-GGI","truth",358,150,"large","M2.1",0.0814979076385498,FALSE,FALSE
"MR-GGI","truth",359,150,"large","M3",0.182068109512329,FALSE,FALSE
"MR-GGI","truth",360,150,"large","M4",0.0222539901733398,FALSE,FALSE
"MR-GGI","truth",361,300,"large","M0.1",0.00695705413818359,FALSE,FALSE
"MR-GGI","truth",362,300,"large","M1.1",0.024601936340332,FALSE,FALSE
"MR-GGI","truth",363,300,"large","M2.1",0.22464394569397,FALSE,FALSE
"MR-GGI","truth",364,300,"large","M3",0.220623016357422,FALSE,FALSE
"MR-GGI","truth",365,300,"large","M4",0.0927319526672363,FALSE,FALSE
"MR-GGI","truth",366,670,"large","M0.1",0.0133070945739746,FALSE,FALSE
"MR-GGI","truth",367,670,"large","M1.1",0.0151090621948242,FALSE,FALSE
"MR-GGI","truth",368,670,"large","M2.1",0.158931016921997,FALSE,FALSE
"MR-GGI","truth",369,670,"large","M3",0.145681142807007,FALSE,FALSE
"MR-GGI","truth",370,670,"large","M4",0.163933992385864,FALSE,FALSE
"MR-GGI","truth",371,1000,"large","M0.1",0.0220789909362793,FALSE,FALSE
"MR-GGI","truth",372,1000,"large","M1.1",0.104495048522949,FALSE,FALSE
"MR-GGI","truth",373,1000,"large","M2.1",0.172857046127319,FALSE,FALSE
"MR-GGI","truth",374,1000,"large","M3",0.0679459571838379,FALSE,FALSE
"MR-GGI","truth",375,1000,"large","M4",0.343327045440674,FALSE,FALSE
"MR-GGI","truth",376,50,"small","M0.1",0.00334596633911133,FALSE,FALSE
"MR-GGI","truth",377,50,"small","M1.1",0.00510215759277344,FALSE,FALSE
"MR-GGI","truth",378,50,"small","M2.1",0.0335428714752197,FALSE,FALSE
"MR-GGI","truth",379,50,"small","M3",0.00507998466491699,FALSE,FALSE
"MR-GGI","truth",380,50,"small","M4",0.130144119262695,FALSE,FALSE
"MR-GGI","truth",381,150,"small","M0.1",0.00516986846923828,FALSE,FALSE
"MR-GGI","truth",382,150,"small","M1.1",0.00552606582641602,FALSE,FALSE
"MR-GGI","truth",383,150,"small","M2.1",0.113426923751831,FALSE,FALSE
"MR-GGI","truth",384,150,"small","M3",0.117371082305908,FALSE,FALSE
"MR-GGI","truth",385,150,"small","M4",0.121946096420288,FALSE,FALSE
"MR-GGI","truth",386,300,"small","M0.1",0.00327205657958984,FALSE,FALSE
"MR-GGI","truth",387,300,"small","M1.1",0.0131490230560303,FALSE,FALSE
"MR-GGI","truth",388,300,"small","M2.1",0.255074024200439,FALSE,FALSE
"MR-GGI","truth",389,300,"small","M3",0.00416803359985352,FALSE,FALSE
"MR-GGI","truth",390,300,"small","M4",0.127475023269653,FALSE,FALSE
"MR-GGI","truth",391,670,"small","M0.1",0.0122749805450439,FALSE,FALSE
"MR-GGI","truth",392,670,"small","M1.1",0.25166392326355,FALSE,FALSE
"MR-GGI","truth",393,670,"small","M2.1",0.129032135009766,FALSE,FALSE
"MR-GGI","truth",394,670,"small","M3",0.0059959888458252,FALSE,FALSE
"MR-GGI","truth",395,670,"small","M4",0.0655319690704346,FALSE,FALSE
"MR-GGI","truth",396,1000,"small","M0.1",0.00756001472473145,FALSE,FALSE
"MR-GGI","truth",397,1000,"small","M1.1",0.075498104095459,FALSE,FALSE
"MR-GGI","truth",398,1000,"small","M2.1",0.167548894882202,FALSE,FALSE
"MR-GGI","truth",399,1000,"small","M3",0.0140941143035889,FALSE,FALSE
"MR-GGI","truth",400,1000,"small","M4",0.00519704818725586,FALSE,FALSE
"MR-GGI","truth",401,50,"medium","M0.1",0.00471019744873047,FALSE,FALSE
"MR-GGI","truth",402,50,"medium","M1.1",0.268579006195068,FALSE,FALSE
"MR-GGI","truth",403,50,"medium","M2.1",0.128265857696533,FALSE,FALSE
"MR-GGI","truth",404,50,"medium","M3",0.150686025619507,FALSE,FALSE
"MR-GGI","truth",405,50,"medium","M4",0.0394091606140137,FALSE,FALSE
"MR-GGI","truth",406,150,"medium","M0.1",0.0050959587097168,FALSE,FALSE
"MR-GGI","truth",407,150,"medium","M1.1",0.0803968906402588,FALSE,FALSE
"MR-GGI","truth",408,150,"medium","M2.1",0.0568108558654785,FALSE,FALSE
"MR-GGI","truth",409,150,"medium","M3",0.102354049682617,FALSE,FALSE
"MR-GGI","truth",410,150,"medium","M4",0.104696989059448,FALSE,FALSE
"MR-GGI","truth",411,300,"medium","M0.1",0.0943939685821533,FALSE,FALSE
"MR-GGI","truth",412,300,"medium","M1.1",0.0792059898376465,FALSE,FALSE
"MR-GGI","truth",413,300,"medium","M2.1",0.126972198486328,FALSE,FALSE
"MR-GGI","truth",414,300,"medium","M3",0.00530290603637695,FALSE,FALSE
"MR-GGI","truth",415,300,"medium","M4",0.0450079441070557,FALSE,FALSE
"MR-GGI","truth",416,670,"medium","M0.1",0.00515413284301758,FALSE,FALSE
"MR-GGI","truth",417,670,"medium","M1.1",0.166526794433594,FALSE,FALSE
"MR-GGI","truth",418,670,"medium","M2.1",0.104737043380737,FALSE,FALSE
"MR-GGI","truth",419,670,"medium","M3",0.17246413230896,FALSE,FALSE
"MR-GGI","truth",420,670,"medium","M4",0.0573220252990723,FALSE,FALSE
"MR-GGI","truth",421,1000,"medium","M0.1",0.00498509407043457,FALSE,FALSE
"MR-GGI","truth",422,1000,"medium","M1.1",0.207868814468384,FALSE,FALSE
"MR-GGI","truth",423,1000,"medium","M2.1",0.224245071411133,FALSE,FALSE
"MR-GGI","truth",424,1000,"medium","M3",0.0193300247192383,FALSE,FALSE
"MR-GGI","truth",425,1000,"medium","M4",0.039046049118042,FALSE,FALSE
"MR-GGI","truth",426,50,"large","M0.1",0.00517702102661133,FALSE,FALSE
"MR-GGI","truth",427,50,"large","M1.1",0.133100032806396,FALSE,FALSE
"MR-GGI","truth",428,50,"large","M2.1",0.0283129215240479,FALSE,FALSE
"MR-GGI","truth",429,50,"large","M3",0.0298669338226318,FALSE,FALSE
"MR-GGI","truth",430,50,"large","M4",0.223049879074097,FALSE,FALSE
"MR-GGI","truth",431,150,"large","M0.1",0.00472307205200195,FALSE,FALSE
"MR-GGI","truth",432,150,"large","M1.1",0.0672478675842285,FALSE,FALSE
"MR-GGI","truth",433,150,"large","M2.1",0.0828709602355957,FALSE,FALSE
"MR-GGI","truth",434,150,"large","M3",0.0809881687164307,FALSE,FALSE
"MR-GGI","truth",435,150,"large","M4",0.0693440437316895,FALSE,FALSE
"MR-GGI","truth",436,300,"large","M0.1",0.0266959667205811,FALSE,FALSE
"MR-GGI","truth",437,300,"large","M1.1",0.174341917037964,FALSE,FALSE
"MR-GGI","truth",438,300,"large","M2.1",0.0693941116333008,FALSE,FALSE
"MR-GGI","truth",439,300,"large","M3",0.0736508369445801,FALSE,FALSE
"MR-GGI","truth",440,300,"large","M4",0.0567820072174072,FALSE,FALSE
"MR-GGI","truth",441,670,"large","M0.1",0.130269050598145,FALSE,FALSE
"MR-GGI","truth",442,670,"large","M1.1",0.143047094345093,FALSE,FALSE
"MR-GGI","truth",443,670,"large","M2.1",0.182822942733765,FALSE,FALSE
"MR-GGI","truth",444,670,"large","M3",0.00748300552368164,FALSE,FALSE
"MR-GGI","truth",445,670,"large","M4",0.0330440998077393,FALSE,FALSE
"MR-GGI","truth",446,1000,"large","M0.1",0.0067131519317627,FALSE,FALSE
"MR-GGI","truth",447,1000,"large","M1.1",0.285720825195312,FALSE,FALSE
"MR-GGI","truth",448,1000,"large","M2.1",0.198271036148071,FALSE,FALSE
"MR-GGI","truth",449,1000,"large","M3",0.102033853530884,FALSE,FALSE
"MR-GGI","truth",450,1000,"large","M4",0.21387505531311,FALSE,FALSE
"MR-GGI","truth",451,50,"small","M0.1",0.0550169944763184,FALSE,FALSE
"MR-GGI","truth",452,50,"small","M1.1",0.175438165664673,FALSE,FALSE
"MR-GGI","truth",453,50,"small","M2.1",0.0040290355682373,FALSE,FALSE
"MR-GGI","truth",454,50,"small","M3",0.168389081954956,FALSE,FALSE
"MR-GGI","truth",455,50,"small","M4",0.0161900520324707,FALSE,FALSE
"MR-GGI","truth",456,150,"small","M0.1",0.0265638828277588,FALSE,FALSE
"MR-GGI","truth",457,150,"small","M1.1",0.0259430408477783,FALSE,FALSE
"MR-GGI","truth",458,150,"small","M2.1",0.138440847396851,FALSE,FALSE
"MR-GGI","truth",459,150,"small","M3",0.0240709781646729,FALSE,FALSE
"MR-GGI","truth",460,150,"small","M4",0.144830942153931,FALSE,FALSE
"MR-GGI","truth",461,300,"small","M0.1",0.0138418674468994,FALSE,FALSE
"MR-GGI","truth",462,300,"small","M1.1",0.259014129638672,FALSE,FALSE
"MR-GGI","truth",463,300,"small","M2.1",0.12793493270874,FALSE,FALSE
"MR-GGI","truth",464,300,"small","M3",0.00680112838745117,FALSE,FALSE
"MR-GGI","truth",465,300,"small","M4",0.118781089782715,FALSE,FALSE
"MR-GGI","truth",466,670,"small","M0.1",0.101851224899292,FALSE,FALSE
"MR-GGI","truth",467,670,"small","M1.1",0.129976987838745,FALSE,FALSE
"MR-GGI","truth",468,670,"small","M2.1",0.18969988822937,FALSE,FALSE
"MR-GGI","truth",469,670,"small","M3",0.00780200958251953,FALSE,FALSE
"MR-GGI","truth",470,670,"small","M4",0.0054631233215332,FALSE,FALSE
"MR-GGI","truth",471,1000,"small","M0.1",0.00516796112060547,FALSE,FALSE
"MR-GGI","truth",472,1000,"small","M1.1",0.364320993423462,FALSE,FALSE
"MR-GGI","truth",473,1000,"small","M2.1",0.248321056365967,FALSE,FALSE
"MR-GGI","truth",474,1000,"small","M3",0.010918140411377,FALSE,FALSE
"MR-GGI","truth",475,1000,"small","M4",0.0772609710693359,FALSE,FALSE
"MR-GGI","truth",476,50,"medium","M0.1",0.181221961975098,FALSE,FALSE
"MR-GGI","truth",477,50,"medium","M1.1",0.138803005218506,FALSE,FALSE
"MR-GGI","truth",478,50,"medium","M2.1",0.0482108592987061,FALSE,FALSE
"MR-GGI","truth",479,50,"medium","M3",0.151040077209473,FALSE,FALSE
"MR-GGI","truth",480,50,"medium","M4",0.161407947540283,FALSE,FALSE
"MR-GGI","truth",481,150,"medium","M0.1",0.00229406356811523,FALSE,FALSE
"MR-GGI","truth",482,150,"medium","M1.1",0.0831398963928223,FALSE,FALSE
"MR-GGI","truth",483,150,"medium","M2.1",0.0529031753540039,FALSE,FALSE
"MR-GGI","truth",484,150,"medium","M3",0.00405597686767578,FALSE,FALSE
"MR-GGI","truth",485,150,"medium","M4",0.0606579780578613,FALSE,FALSE
"MR-GGI","truth",486,300,"medium","M0.1",0.00562500953674316,FALSE,FALSE
"MR-GGI","truth",487,300,"medium","M1.1",0.196928977966309,FALSE,FALSE
"MR-GGI","truth",488,300,"medium","M2.1",0.143354177474976,FALSE,FALSE
"MR-GGI","truth",489,300,"medium","M3",0.262266874313354,FALSE,FALSE
"MR-GGI","truth",490,300,"medium","M4",0.127549886703491,FALSE,FALSE
"MR-GGI","truth",491,670,"medium","M0.1",0.00656509399414062,FALSE,FALSE
"MR-GGI","truth",492,670,"medium","M1.1",0.212818145751953,FALSE,FALSE
"MR-GGI","truth",493,670,"medium","M2.1",0.131069183349609,FALSE,FALSE
"MR-GGI","truth",494,670,"medium","M3",0.00631284713745117,FALSE,FALSE
"MR-GGI","truth",495,670,"medium","M4",0.152022838592529,FALSE,FALSE
"MR-GGI","truth",496,1000,"medium","M0.1",0.147228956222534,FALSE,FALSE
"MR-GGI","truth",497,1000,"medium","M1.1",0.0756809711456299,FALSE,FALSE
"MR-GGI","truth",498,1000,"medium","M2.1",0.0227339267730713,FALSE,FALSE
"MR-GGI","truth",499,1000,"medium","M3",0.0430638790130615,FALSE,FALSE
"MR-GGI","truth",500,1000,"medium","M4",0.0959439277648926,FALSE,FALSE
"MR-GGI","truth",501,50,"large","M0.1",0.0549530982971191,FALSE,FALSE
"MR-GGI","truth",502,50,"large","M1.1",0.167003870010376,FALSE,FALSE
"MR-GGI","truth",503,50,"large","M2.1",0.0880880355834961,FALSE,FALSE
"MR-GGI","truth",504,50,"large","M3",0.0561578273773193,FALSE,FALSE
"MR-GGI","truth",505,50,"large","M4",0.142735004425049,FALSE,FALSE
"MR-GGI","truth",506,150,"large","M0.1",0.099606990814209,FALSE,FALSE
"MR-GGI","truth",507,150,"large","M1.1",0.0891189575195312,FALSE,FALSE
"MR-GGI","truth",508,150,"large","M2.1",0.0311119556427002,FALSE,FALSE
"MR-GGI","truth",509,150,"large","M3",0.0486280918121338,FALSE,FALSE
"MR-GGI","truth",510,150,"large","M4",0.0995030403137207,FALSE,FALSE
"MR-GGI","truth",511,300,"large","M0.1",0.00530099868774414,FALSE,FALSE
"MR-GGI","truth",512,300,"large","M1.1",0.268080949783325,FALSE,FALSE
"MR-GGI","truth",513,300,"large","M2.1",0.0740871429443359,FALSE,FALSE
"MR-GGI","truth",514,300,"large","M3",0.00789904594421387,FALSE,FALSE
"MR-GGI","truth",515,300,"large","M4",0.250216960906982,FALSE,FALSE
"MR-GGI","truth",516,670,"large","M0.1",0.0044708251953125,FALSE,FALSE
"MR-GGI","truth",517,670,"large","M1.1",0.147932052612305,FALSE,FALSE
"MR-GGI","truth",518,670,"large","M2.1",0.130420923233032,FALSE,FALSE
"MR-GGI","truth",519,670,"large","M3",0.113544940948486,FALSE,FALSE
"MR-GGI","truth",520,670,"large","M4",0.234009027481079,FALSE,FALSE
"MR-GGI","truth",521,1000,"large","M0.1",0.312401056289673,FALSE,FALSE
"MR-GGI","truth",522,1000,"large","M1.1",0.0742330551147461,FALSE,FALSE
"MR-GGI","truth",523,1000,"large","M2.1",0.0474350452423096,FALSE,FALSE
"MR-GGI","truth",524,1000,"large","M3",0.314996004104614,FALSE,FALSE
"MR-GGI","truth",525,1000,"large","M4",0.198717832565308,FALSE,FALSE
"MR-GGI","truth",526,50,"small","M0.1",0.00505495071411133,FALSE,FALSE
"MR-GGI","truth",527,50,"small","M1.1",0.155192136764526,FALSE,FALSE
"MR-GGI","truth",528,50,"small","M2.1",0.159028053283691,FALSE,FALSE
"MR-GGI","truth",529,50,"small","M3",0.163673162460327,FALSE,FALSE
"MR-GGI","truth",530,50,"small","M4",0.0019841194152832,FALSE,FALSE
"MR-GGI","truth",531,150,"small","M0.1",0.0554728507995605,FALSE,FALSE
"MR-GGI","truth",532,150,"small","M1.1",0.114037036895752,FALSE,FALSE
"MR-GGI","truth",533,150,"small","M2.1",0.011120080947876,FALSE,FALSE
"MR-GGI","truth",534,150,"small","M3",0.0276501178741455,FALSE,FALSE
"MR-GGI","truth",535,150,"small","M4",0.0710558891296387,FALSE,FALSE
"MR-GGI","truth",536,300,"small","M0.1",0.219470024108887,FALSE,FALSE
"MR-GGI","truth",537,300,"small","M1.1",0.0246551036834717,FALSE,FALSE
"MR-GGI","truth",538,300,"small","M2.1",0.11406397819519,FALSE,FALSE
"MR-GGI","truth",539,300,"small","M3",0.0184268951416016,FALSE,FALSE
"MR-GGI","truth",540,300,"small","M4",0.147032976150513,FALSE,FALSE
"MR-GGI","truth",541,670,"small","M0.1",0.00717401504516602,FALSE,FALSE
"MR-GGI","truth",542,670,"small","M1.1",0.00717496871948242,FALSE,FALSE
"MR-GGI","truth",543,670,"small","M2.1",0.180883169174194,FALSE,FALSE
"MR-GGI","truth",544,670,"small","M3",0.014915943145752,FALSE,FALSE
"MR-GGI","truth",545,670,"small","M4",0.0101718902587891,FALSE,FALSE
"MR-GGI","truth",546,1000,"small","M0.1",0.00853419303894043,FALSE,FALSE
"MR-GGI","truth",547,1000,"small","M1.1",0.35076379776001,FALSE,FALSE
"MR-GGI","truth",548,1000,"small","M2.1",0.179245948791504,FALSE,FALSE
"MR-GGI","truth",549,1000,"small","M3",0.00484991073608398,FALSE,FALSE
"MR-GGI","truth",550,1000,"small","M4",0.186654806137085,FALSE,FALSE
"MR-GGI","truth",551,50,"medium","M0.1",0.00438904762268066,FALSE,FALSE
"MR-GGI","truth",552,50,"medium","M1.1",0.0287599563598633,FALSE,FALSE
"MR-GGI","truth",553,50,"medium","M2.1",0.184651136398315,FALSE,FALSE
"MR-GGI","truth",554,50,"medium","M3",0.101310014724731,FALSE,FALSE
"MR-GGI","truth",555,50,"medium","M4",0.0074000358581543,FALSE,FALSE
"MR-GGI","truth",556,150,"medium","M0.1",0.00471806526184082,FALSE,FALSE
"MR-GGI","truth",557,150,"medium","M1.1",0.0937199592590332,FALSE,FALSE
"MR-GGI","truth",558,150,"medium","M2.1",0.0761809349060059,FALSE,FALSE
"MR-GGI","truth",559,150,"medium","M3",0.00532197952270508,FALSE,FALSE
"MR-GGI","truth",560,150,"medium","M4",0.0942718982696533,FALSE,FALSE
"MR-GGI","truth",561,300,"medium","M0.1",0.0150489807128906,FALSE,FALSE
"MR-GGI","truth",562,300,"medium","M1.1",0.0878138542175293,FALSE,FALSE
"MR-GGI","truth",563,300,"medium","M2.1",0.232103109359741,FALSE,FALSE
"MR-GGI","truth",564,300,"medium","M3",0.00971198081970215,FALSE,FALSE
"MR-GGI","truth",565,300,"medium","M4",0.0681970119476318,FALSE,FALSE
"MR-GGI","truth",566,670,"medium","M0.1",0.00589513778686523,FALSE,FALSE
"MR-GGI","truth",567,670,"medium","M1.1",0.0707380771636963,FALSE,FALSE
"MR-GGI","truth",568,670,"medium","M2.1",0.130882978439331,FALSE,FALSE
"MR-GGI","truth",569,670,"medium","M3",0.0862619876861572,FALSE,FALSE
"MR-GGI","truth",570,670,"medium","M4",0.0645999908447266,FALSE,FALSE
"MR-GGI","truth",571,1000,"medium","M0.1",0.022334098815918,FALSE,FALSE
"MR-GGI","truth",572,1000,"medium","M1.1",0.128051996231079,FALSE,FALSE
"MR-GGI","truth",573,1000,"medium","M2.1",0.127725839614868,FALSE,FALSE
"MR-GGI","truth",574,1000,"medium","M3",0.0678138732910156,FALSE,FALSE
"MR-GGI","truth",575,1000,"medium","M4",0.0762858390808105,FALSE,FALSE
"MR-GGI","truth",576,50,"large","M0.1",0.140394926071167,FALSE,FALSE
"MR-GGI","truth",577,50,"large","M1.1",0.0523719787597656,FALSE,FALSE
"MR-GGI","truth",578,50,"large","M2.1",0.0530879497528076,FALSE,FALSE
"MR-GGI","truth",579,50,"large","M3",0.146275997161865,FALSE,FALSE
"MR-GGI","truth",580,50,"large","M4",0.0322320461273193,FALSE,FALSE
"MR-GGI","truth",581,150,"large","M0.1",0.0644001960754395,FALSE,FALSE
"MR-GGI","truth",582,150,"large","M1.1",0.0983531475067139,FALSE,FALSE
"MR-GGI","truth",583,150,"large","M2.1",0.286575078964233,FALSE,FALSE
"MR-GGI","truth",584,150,"large","M3",0.00223898887634277,FALSE,FALSE
"MR-GGI","truth",585,150,"large","M4",0.0557620525360107,FALSE,FALSE
"MR-GGI","truth",586,300,"large","M0.1",0.00444388389587402,FALSE,FALSE
"MR-GGI","truth",587,300,"large","M1.1",0.156950950622559,FALSE,FALSE
"MR-GGI","truth",588,300,"large","M2.1",0.175313949584961,FALSE,FALSE
"MR-GGI","truth",589,300,"large","M3",0.0135531425476074,FALSE,FALSE
"MR-GGI","truth",590,300,"large","M4",0.137066841125488,FALSE,FALSE
"MR-GGI","truth",591,670,"large","M0.1",0.0989501476287842,FALSE,FALSE
"MR-GGI","truth",592,670,"large","M1.1",0.0396649837493896,FALSE,FALSE
"MR-GGI","truth",593,670,"large","M2.1",0.0881240367889404,FALSE,FALSE
"MR-GGI","truth",594,670,"large","M3",0.197930097579956,FALSE,FALSE
"MR-GGI","truth",595,670,"large","M4",0.107724905014038,FALSE,FALSE
"MR-GGI","truth",596,1000,"large","M0.1",0.0653090476989746,FALSE,FALSE
"MR-GGI","truth",597,1000,"large","M1.1",0.2383131980896,FALSE,FALSE
"MR-GGI","truth",598,1000,"large","M2.1",0.0958938598632812,FALSE,FALSE
"MR-GGI","truth",599,1000,"large","M3",0.171187877655029,FALSE,FALSE
"MR-GGI","truth",600,1000,"large","M4",0.16924786567688,FALSE,FALSE
"MR-GGI","truth",601,50,"small","M0.1",0.00190305709838867,FALSE,FALSE
"MR-GGI","truth",602,50,"small","M1.1",0.0527191162109375,FALSE,FALSE
"MR-GGI","truth",603,50,"small","M2.1",0.0252909660339355,FALSE,FALSE
"MR-GGI","truth",604,50,"small","M3",0.134660005569458,FALSE,FALSE
"MR-GGI","truth",605,50,"small","M4",0.0449960231781006,FALSE,FALSE
"MR-GGI","truth",606,150,"small","M0.1",0.00182819366455078,FALSE,FALSE
"MR-GGI","truth",607,150,"small","M1.1",0.00169491767883301,FALSE,FALSE
"MR-GGI","truth",608,150,"small","M2.1",0.0196189880371094,FALSE,FALSE
"MR-GGI","truth",609,150,"small","M3",0.00317716598510742,FALSE,FALSE
